Tid,Rum Temp,Vandrør,Diff
09-01-23 18:56:01,20.375,17.0625,3.3125
09-01-23 18:57:01,20.375,17.1875,3.25
09-01-23 18:58:01,20.375,17.25,3.125
09-01-23 18:59:01,20.375,17.3125,3.0625
09-01-23 19:00:02,20.375,17.375,3.0
09-01-23 19:01:01,20.4375,17.0,3.4375
09-01-23 19:02:02,20.4375,16.125,4.25
09-01-23 19:03:01,20.4375,16.0,4.4375
09-01-23 19:04:01,20.4375,16.0625,4.4375
09-01-23 19:05:01,20.5,15.9375,4.5625
09-01-23 19:06:01,20.4375,15.5,4.9375
09-01-23 19:07:02,20.5,15.3125,5.1875
09-01-23 19:08:01,20.5,15.25,5.3125
09-01-23 19:09:01,20.5,15.125,5.375
09-01-23 19:10:01,20.5625,15.1875,5.3125
09-01-23 19:11:01,20.5625,15.25,5.25
09-01-23 19:12:01,20.5,15.1875,5.375
09-01-23 19:13:01,20.5625,15.3125,5.3125
09-01-23 19:14:02,20.5625,15.3125,5.25
09-01-23 19:15:01,20.5625,15.375,5.1875
09-01-23 19:16:01,20.5625,15.5625,5.0
09-01-23 19:17:01,20.5625,15.75,4.875
09-01-23 19:18:01,20.5625,15.9375,4.625
09-01-23 19:19:02,20.625,16.0625,4.5
09-01-23 19:20:01,20.625,16.1875,4.5
09-01-23 19:21:02,20.625,16.3125,4.375
09-01-23 19:22:01,20.625,16.4375,4.1875
09-01-23 19:23:01,20.625,16.3125,4.375
09-01-23 19:24:01,20.6875,16.3125,4.3125
09-01-23 19:25:01,20.625,16.4375,4.1875
09-01-23 19:26:02,20.6875,16.5625,4.0625
09-01-23 19:27:01,20.625,16.6875,3.9375
09-01-23 19:28:01,20.6875,16.75,3.9375
09-01-23 19:29:01,20.625,16.875,3.75
09-01-23 19:30:01,20.6875,16.9375,3.75
09-01-23 19:31:01,20.6875,17.0625,3.625
09-01-23 19:32:01,20.6875,17.1875,3.5625
09-01-23 19:33:02,20.6875,17.25,3.4375
09-01-23 19:34:01,20.6875,17.3125,3.375
09-01-23 19:35:01,20.6875,17.4375,3.25
09-01-23 19:36:01,20.6875,17.5,3.1875
09-01-23 19:37:01,20.6875,17.5625,3.125
09-01-23 19:38:01,20.6875,17.625,3.0625
09-01-23 19:39:01,20.6875,17.6875,3.0
09-01-23 19:40:02,20.6875,17.75,2.9375
09-01-23 19:41:01,20.6875,17.875,2.875
09-01-23 19:42:02,20.6875,17.875,2.8125
09-01-23 19:43:01,20.6875,17.9375,2.75
09-01-23 19:44:01,20.6875,18.0,2.6875
09-01-23 19:45:01,20.6875,18.0625,2.625
09-01-23 19:46:01,20.6875,18.125,2.5625
09-01-23 19:47:02,20.6875,18.1875,2.5
09-01-23 19:48:01,20.6875,18.3125,2.4375
09-01-23 19:49:02,20.6875,18.3125,2.375
09-01-23 19:50:01,20.6875,18.4375,2.3125
09-01-23 19:51:01,20.75,18.4375,2.25
09-01-23 19:52:01,20.75,18.5,2.25
09-01-23 19:53:01,20.6875,18.5625,2.125
09-01-23 19:54:01,20.6875,18.625,2.125
09-01-23 19:55:01,20.75,18.625,2.125
09-01-23 19:56:02,20.75,18.6875,2.0625
09-01-23 19:57:01,20.75,18.6875,2.0625
09-01-23 19:58:02,20.75,18.8125,2.0
09-01-23 19:59:01,20.75,18.8125,1.9375
09-01-23 20:00:01,20.75,18.875,1.8125
09-01-23 20:01:01,20.75,18.875,1.875
09-01-23 20:02:01,20.75,18.9375,1.8125
09-01-23 20:03:02,20.75,19.0,1.75
09-01-23 20:04:01,20.75,19.0,1.75
09-01-23 20:05:02,20.75,19.0625,1.75
09-01-23 20:06:01,20.75,19.0625,1.75
09-01-23 20:07:01,20.8125,19.125,1.625
09-01-23 20:08:01,20.75,17.5,3.25
09-01-23 20:09:01,20.75,17.1875,3.5625
09-01-23 20:10:02,20.75,17.125,3.625
09-01-23 20:11:01,20.75,17.1875,3.5625
09-01-23 20:12:02,20.75,17.3125,3.4375
09-01-23 20:13:01,20.6875,17.3125,3.4375
09-01-23 20:14:01,20.6875,17.375,3.375
09-01-23 20:15:01,20.6875,17.4375,3.25
09-01-23 20:16:01,20.6875,17.5625,3.1875
09-01-23 20:17:02,20.6875,17.6875,3.0625
09-01-23 20:18:01,20.6875,17.75,2.9375
09-01-23 20:19:02,20.6875,17.75,2.9375
09-01-23 20:20:01,20.6875,17.8125,2.875
09-01-23 20:21:01,20.75,17.9375,2.875
09-01-23 20:22:01,20.6875,18.0,2.75
09-01-23 20:23:01,20.75,18.0,2.6875
09-01-23 20:24:01,20.75,18.125,2.6875
09-01-23 20:25:01,20.75,18.1875,2.5
09-01-23 20:26:02,20.75,18.25,2.4375
09-01-23 20:27:01,20.75,18.3125,2.375
09-01-23 20:28:01,20.75,18.375,2.375
09-01-23 20:29:01,20.75,18.4375,2.375
09-01-23 20:30:01,20.75,18.5,2.3125
09-01-23 20:31:01,20.75,18.5,2.25
09-01-23 20:32:01,20.75,18.5625,2.1875
09-01-23 20:33:02,20.75,18.6875,2.0625
09-01-23 20:34:01,20.75,18.6875,2.0625
09-01-23 20:35:01,20.8125,18.75,2.0625
09-01-23 20:36:01,20.75,18.75,2.0
09-01-23 20:37:01,20.8125,18.8125,1.9375
09-01-23 20:38:01,20.8125,18.875,1.9375
09-01-23 20:39:01,20.8125,18.9375,1.8125
09-01-23 20:40:02,20.75,18.9375,1.8125
09-01-23 20:41:01,20.8125,19.0,1.75
09-01-23 20:42:01,20.8125,19.0,1.8125
09-01-23 20:43:01,20.8125,19.0625,1.75
09-01-23 20:44:01,20.8125,19.125,1.6875
09-01-23 20:45:02,20.8125,19.125,1.6875
09-01-23 20:46:01,20.8125,19.125,1.6875
09-01-23 20:47:02,20.8125,19.1875,1.625
09-01-23 20:48:01,20.8125,19.25,1.5625
09-01-23 20:49:01,20.8125,18.0625,2.6875
09-01-23 20:50:01,20.8125,17.25,3.5625
09-01-23 20:51:01,20.8125,17.125,3.6875
09-01-23 20:52:02,20.8125,17.0625,3.6875
09-01-23 20:53:01,20.75,17.125,3.625
09-01-23 20:54:02,20.75,17.25,3.5625
09-01-23 20:55:01,20.75,17.3125,3.4375
09-01-23 20:56:01,20.75,17.4375,3.25
09-01-23 20:57:01,20.75,17.5,3.1875
09-01-23 20:58:01,20.75,17.5625,3.125
09-01-23 20:59:01,20.75,17.625,3.0625
09-01-23 21:00:01,20.75,17.6875,3.0625
09-01-23 21:01:02,20.75,17.75,2.9375
09-01-23 21:02:01,20.75,17.875,2.9375
09-01-23 21:03:01,20.75,17.9375,2.8125
09-01-23 21:04:01,20.75,18.0,2.75
09-01-23 21:05:01,20.75,18.0625,2.6875
09-01-23 21:06:01,20.8125,18.1875,2.6875
09-01-23 21:07:01,20.75,18.1875,2.5625
09-01-23 21:08:02,20.75,18.25,2.5
09-01-23 21:09:01,20.8125,18.375,2.5625
09-01-23 21:10:02,20.75,18.375,2.4375
09-01-23 21:11:01,20.75,18.4375,2.3125
09-01-23 21:12:01,20.75,18.5,2.3125
09-01-23 21:13:01,20.75,18.5625,2.1875
09-01-23 21:14:01,20.8125,18.625,2.1875
09-01-23 21:15:02,20.8125,18.6875,2.0625
09-01-23 21:16:01,20.8125,18.75,2.0
09-01-23 21:17:01,20.8125,18.75,2.0625
09-01-23 21:18:01,20.75,18.8125,1.9375
09-01-23 21:19:01,20.8125,18.6875,2.0625
09-01-23 21:20:01,20.75,17.5625,3.1875
09-01-23 21:21:01,20.75,17.3125,3.4375
09-01-23 21:22:02,20.75,17.3125,3.4375
09-01-23 21:23:01,20.6875,17.375,3.3125
09-01-23 21:24:01,20.6875,17.4375,3.375
09-01-23 21:25:01,20.75,17.4375,3.3125
09-01-23 21:26:01,20.6875,17.5625,3.125
09-01-23 21:27:02,20.6875,17.625,3.125
09-01-23 21:28:01,20.6875,17.6875,3.0
09-01-23 21:29:01,20.75,17.75,3.0
09-01-23 21:30:01,20.75,17.875,2.875
09-01-23 21:31:01,20.75,17.875,2.875
09-01-23 21:32:01,20.75,18.0,2.75
09-01-23 21:33:01,20.6875,18.0625,2.625
09-01-23 21:34:02,20.75,18.125,2.5625
09-01-23 21:35:01,20.6875,18.1875,2.5
09-01-23 21:36:01,20.75,18.25,2.4375
09-01-23 21:37:01,20.75,18.375,2.4375
09-01-23 21:38:01,20.75,18.4375,2.375
09-01-23 21:39:02,20.75,18.5,2.3125
09-01-23 21:40:01,20.75,18.5,2.25
09-01-23 21:41:01,20.75,18.625,2.1875
09-01-23 21:42:01,20.75,18.625,2.125
09-01-23 21:43:01,20.75,18.6875,2.0625
09-01-23 21:44:01,20.75,18.75,2.0
09-01-23 21:45:01,20.75,18.8125,1.9375
09-01-23 21:46:02,20.75,18.8125,1.9375
09-01-23 21:47:01,20.75,18.875,1.875
09-01-23 21:48:01,20.8125,18.9375,1.875
09-01-23 21:49:01,20.8125,18.75,2.0625
09-01-23 21:50:01,20.75,17.3125,3.4375
09-01-23 21:51:01,20.6875,16.9375,3.8125
09-01-23 21:52:01,20.6875,16.9375,3.8125
09-01-23 21:53:02,20.6875,17.0,3.75
09-01-23 21:54:01,20.6875,17.0,3.625
09-01-23 21:55:01,20.625,17.0625,3.5625
09-01-23 21:56:01,20.625,17.1875,3.5
09-01-23 21:57:01,20.6875,17.25,3.375
09-01-23 21:58:01,20.625,17.3125,3.3125
09-01-23 21:59:01,20.625,17.4375,3.1875
09-01-23 22:00:01,20.625,17.5,3.0625
09-01-23 22:01:01,20.625,17.5625,3.0625
09-01-23 22:02:02,20.625,17.625,3.0
09-01-23 22:03:01,20.625,17.75,2.875
09-01-23 22:04:01,20.625,17.8125,2.8125
09-01-23 22:05:01,20.625,17.9375,2.6875
09-01-23 22:06:01,20.625,17.9375,2.6875
09-01-23 22:07:01,20.625,18.0,2.625
09-01-23 22:08:01,20.625,18.0625,2.5625
09-01-23 22:09:02,20.625,18.1875,2.5
09-01-23 22:10:01,20.625,18.25,2.375
09-01-23 22:11:01,20.625,18.25,2.375
09-01-23 22:12:01,20.6875,18.3125,2.375
09-01-23 22:13:01,20.6875,18.375,2.3125
09-01-23 22:14:01,20.625,18.4375,2.1875
09-01-23 22:15:01,20.6875,18.5,2.1875
09-01-23 22:16:02,20.6875,18.5,2.125
09-01-23 22:17:01,20.6875,18.5625,2.125
09-01-23 22:18:01,20.6875,18.625,2.0625
09-01-23 22:19:01,20.75,17.625,3.0625
09-01-23 22:20:01,20.75,16.625,4.1875
09-01-23 22:21:01,20.75,16.375,4.4375
09-01-23 22:22:01,20.8125,16.375,4.4375
09-01-23 22:23:02,20.75,16.5,4.3125
09-01-23 22:24:01,20.75,16.4375,4.375
09-01-23 22:25:01,20.8125,16.125,4.6875
09-01-23 22:26:01,20.75,15.875,4.875
09-01-23 22:27:01,20.8125,15.6875,5.125
09-01-23 22:28:01,20.75,15.6875,5.0
09-01-23 22:29:01,20.375,15.4375,4.875
09-01-23 22:30:02,19.125,14.3125,4.875
09-01-23 22:31:01,18.25,13.5,4.75
09-01-23 22:32:01,18.5625,13.3125,5.25
09-01-23 22:33:01,18.4375,13.625,4.75
09-01-23 22:34:01,18.5625,14.0,4.625
09-01-23 22:35:01,18.6875,14.25,4.5
09-01-23 22:36:01,18.75,14.125,4.625
09-01-23 22:37:02,19.0,14.375,4.625
09-01-23 22:38:01,19.3125,14.9375,4.4375
09-01-23 22:39:01,19.625,15.375,4.25
09-01-23 22:40:01,19.8125,15.625,4.1875
09-01-23 22:41:01,19.9375,15.8125,4.125
09-01-23 22:42:01,20.0625,16.0,4.0625
09-01-23 22:43:01,20.1875,16.125,4.0
09-01-23 22:44:02,20.3125,16.375,4.0
09-01-23 22:45:01,20.375,16.5,3.875
09-01-23 22:46:01,20.4375,16.625,3.8125
09-01-23 22:47:01,20.5625,16.8125,3.75
09-01-23 22:48:01,20.5625,16.875,3.6875
09-01-23 22:49:01,20.625,17.0,3.625
09-01-23 22:50:01,20.6875,17.125,3.5625
09-01-23 22:51:02,20.75,17.3125,3.5
09-01-23 22:52:01,20.75,17.375,3.375
09-01-23 22:53:01,20.8125,17.5,3.375
09-01-23 22:54:01,20.8125,17.5625,3.25
09-01-23 22:55:01,20.875,17.6875,3.25
09-01-23 22:56:01,20.875,17.75,3.125
09-01-23 22:57:01,20.9375,17.8125,3.0625
09-01-23 22:58:02,20.9375,17.875,3.0625
09-01-23 22:59:01,20.9375,18.0,3.0
09-01-23 23:00:01,20.9375,18.0625,2.875
09-01-23 23:01:01,21.0,18.125,2.875
09-01-23 23:02:01,21.0,18.1875,2.8125
09-01-23 23:03:02,21.0,18.25,2.75
09-01-23 23:04:01,21.0,18.3125,2.6875
09-01-23 23:05:01,21.0,18.375,2.6875
09-01-23 23:06:01,21.0625,18.4375,2.6875
09-01-23 23:07:01,21.0625,18.5,2.625
09-01-23 23:08:02,21.0625,18.5625,2.5625
09-01-23 23:09:01,21.0625,18.625,2.5
09-01-23 23:10:02,21.125,18.6875,2.4375
09-01-23 23:11:01,21.0625,18.6875,2.375
09-01-23 23:12:01,21.125,18.75,2.375
09-01-23 23:13:01,21.125,18.8125,2.3125
09-01-23 23:14:01,21.125,18.8125,2.3125
09-01-23 23:15:01,21.125,18.9375,2.25
09-01-23 23:16:01,21.1875,18.9375,2.25
09-01-23 23:17:02,21.1875,19.0,2.25
09-01-23 23:18:01,21.1875,17.5625,3.625
09-01-23 23:19:01,21.125,17.0625,4.0625
09-01-23 23:20:01,21.125,17.0,4.125
09-01-23 23:21:01,21.0625,17.0625,4.0625
09-01-23 23:22:01,21.0625,17.1875,3.875
09-01-23 23:23:01,21.0625,17.25,3.8125
09-01-23 23:24:02,21.0625,17.4375,3.625
09-01-23 23:25:01,21.0625,17.5,3.5625
09-01-23 23:26:01,21.0625,17.625,3.4375
09-01-23 23:27:01,21.0625,17.75,3.3125
09-01-23 23:28:01,21.0625,17.8125,3.25
09-01-23 23:29:01,21.0625,17.875,3.1875
09-01-23 23:30:01,21.0625,18.0,3.125
09-01-23 23:31:02,21.0625,18.0625,3.0
09-01-23 23:32:01,21.0625,18.1875,2.9375
09-01-23 23:33:01,21.0625,18.25,2.8125
09-01-23 23:34:01,21.125,18.3125,2.75
